10782 Otu1617
22234 Otu1620
568372 Otu163
7008 Otu1631
3172 Otu1632
2342 Otu1634
4042 Otu1653
2248 Otu1656
19850 Otu1664
2702 Otu1665
12286 Otu1673
9654 Otu1676.0
104032 Otu168.0
2122 Otu1682
25104 Otu169.0
25524 Otu169.1
5234 Otu1692
26792 Otu1697
15020 Otu1704
4086 Otu1710
12342 Otu1719
86546 Otu172.0
10388 Otu1723
4910 Otu1739
16892 Otu174
8166 Otu1753
3880 Otu176.0
19598 Otu1769
13860 Otu1773
22452 Otu1777
1650 Otu1784
8860 Otu1786
3696 Otu1788.0
225864 Otu179
25042 Otu1791
50888 Otu180
11418 Otu1806
32242 Otu183.0
32278 Otu183.1
2250 Otu1832
11912 Otu1843.0
4992 Otu1847
116092 Otu185.0
26152 Otu1853
17786 Otu1860
225464 Otu186.0
22730 Otu1862
4260 Otu1870
5616 Otu1889
191306 Otu189
4358 Otu1893
35734 Otu1894
4428 Otu1896
6086 Otu1900
3544 Otu1913
12518 Otu1918
11556 Otu1919
9998 Otu1920
16606 Otu1923
4442 Otu1925
22346 Otu1927
2122 Otu1930
16564 Otu1949.0
36084 Otu1950
8834 Otu1952
37220 Otu1957.0
58874 Otu196
6938 Otu1962
11654 Otu1970
5902 Otu1975.0
5704 Otu1977.0
64060 Otu198.0
10264 Otu1984
5084 Otu199.0
8154 Otu1999
220234 Otu20
2059842 Otu2.0
16322 Otu2014
13124 Otu2016.0
13638 Otu2019
8190 Otu2027
50140 Otu203
6120 Otu2036
9086 Otu2044
13098 Otu205.0
33410 Otu205.1
2364 Otu2053
13120 Otu2059
2684 Otu2066
2220 Otu2078
5610 Otu2090
5430 Otu2106
3910 Otu2107
15438 Otu211
4130 Otu2115
10072 Otu2117
22734 Otu2119.0
4944 Otu2120
46780 Otu212.0
3956 Otu2121
5744 Otu2123
11050 Otu2128
13044 Otu214.0
11720 Otu215.0
8924 Otu2151
4600 Otu2153
4214 Otu2156
5648 Otu2165.0
8522 Otu2169.0
12320 Otu2170
29100 Otu2174
47740 Otu218
4506 Otu2189
114774 Otu219.0
2366 Otu2191
5046 Otu2196
205576 Otu22
128312 Otu220.0
17740 Otu2202
21020 Otu2209
7702 Otu2217
41390 Otu222.0
80122 Otu222.1
5476 Otu2225.0
3642 Otu2227.0
12964 Otu2233.0
15204 Otu2253
17862 Otu2259
62980 Otu226
10946 Otu2268
4702 Otu2276
147118 Otu229.0
101450 Otu2290.0
3258 Otu2297
356998 Otu23
4696 Otu2300
33980 Otu230.0
39608 Otu230.1
4222 Otu2304
9396 Otu2314
32084 Otu232.0
3824 Otu2326
30494 Otu2333
1890 Otu2338
54310 Otu234.0
11752 Otu2343
64538 Otu235.0
19482 Otu2362.0
51536 Otu238.0
5860 Otu2386
89682 Otu239.0
257830 Otu24.0
27848 Otu2407.0
86748 Otu241.0
10596 Otu2411
812 Otu2415.0
10500 Otu2415.1
17904 Otu2416
11130 Otu2433.0
10382 Otu2438
23662 Otu2446
2154 Otu2448
169642 Otu245.0
2910 Otu2453
6752 Otu2455
5964 Otu2468.0
2364 Otu2469
4168 Otu2472
3890 Otu2479
20660 Otu248.0
5158 Otu2487
137758 Otu249.0
164750 Otu250
39762 Otu252
236454 Otu254
143020 Otu255
46042 Otu256
252778 Otu26.0
77258 Otu261
5614 Otu265.0
164768 Otu271
31722 Otu274.0
13656 Otu279
23504 Otu281.0
1734 Otu282.0
4508 Otu282.1
90754 Otu283.0
46548 Otu289
104576 Otu292.0
16270 Otu293.0
62422 Otu297.0
155948 Otu298
60098 Otu3.0
243270 Otu30.0
68584 Otu301
27864 Otu302.0
22872 Otu303.0
71590 Otu304.0
944998 Otu3.1
5796 Otu312.0
53540 Otu315.0
6904 Otu316.0
68550 Otu318.0
40548 Otu323.0
25560 Otu327
25264 Otu331.0
26620 Otu332
20830 Otu336
7276 Otu338
11048 Otu340
321008 Otu35.0
13252 Otu351
31086 Otu352.0
130624 Otu352.1
8774 Otu360
231362 Otu36.0
14610 Otu364
100870 Otu365.0
63474 Otu368
288676 Otu37.0
1986 Otu370.0
8196 Otu370.1
59674 Otu371
13100 Otu376
152884 Otu382.0
29006 Otu383
47434 Otu384.0
27958 Otu386.0
31344 Otu388
69470 Otu39.0
11862 Otu391
31580 Otu393.0
62172 Otu395
14550 Otu398
13402 Otu399.0
1280606 Otu4.0
76000 Otu40.0
104500 Otu40.1
11590 Otu404.0
53614 Otu405.0
12654 Otu415.0
192924 Otu42.0
4684 Otu429.0
840 Otu435.0
55102 Otu435.1
40174 Otu438
28356 Otu44.0
2600 Otu445
688 Otu447.0
14554 Otu447.1
53138 Otu450.0
64260 Otu453
31574 Otu454.0
48834 Otu457.0
10960 Otu46
25688 Otu465
5720 Otu467
28396 Otu470
152472 Otu47.0
12578 Otu472.0
47050 Otu472.1
28330 Otu473
362548 Otu48.0
60082 Otu483
15632 Otu491.0
18778 Otu492
19290 Otu496.0
920 Otu497.0
16134 Otu497.1
32236 Otu498
22596 Otu499
217962 Otu50.0
4524 Otu501
15040 Otu503
18996 Otu506.0
2226 Otu511
15128 Otu520.0
6486 Otu522
38794 Otu523
60644 Otu525.0
39536 Otu526
169762 Otu53.0
43316 Otu532
61068 Otu536
39496 Otu54
35700 Otu549
2768 Otu554
22660 Otu555.0
19824 Otu564
56132 Otu570.0
12064 Otu571.0
38880 Otu576
51500 Otu581
25990 Otu583
4972 Otu589
39924 Otu590
5036 Otu592.0
6582 Otu594
143600 Otu595.0
2798 Otu595.1
5356 Otu596
9616 Otu597.0
2344 Otu598
704140 Otu6
290666 Otu60.0
10846 Otu605
205492 Otu61.0
15508 Otu61.1
28718 Otu612.0
31986 Otu613
46334 Otu616
32534 Otu618.0
17648 Otu625
24300 Otu626.0
10930 Otu631.0
33200 Otu634.0
33634 Otu635
244478 Otu64.0
7060 Otu644
97762 Otu648.0
45634 Otu659
6126 Otu660
2844 Otu662
26668 Otu664.0
407336 Otu67.0
50016 Otu677
244890 Otu68
7128 Otu681
49124 Otu683.0
6436 Otu684
3972 Otu687
11760 Otu689.0
83974 Otu69.0
30896 Otu692
10122 Otu696
117806 Otu70.0
5904 Otu703
10886 Otu704
16954 Otu707
74508 Otu71
3992 Otu713
25094 Otu716.0
11194 Otu719.0
125368 Otu72.0
36272 Otu722
17962 Otu724
40926 Otu726
119698 Otu73
10610 Otu747
2452 Otu750
14556 Otu751.0
5222 Otu753
90500 Otu754
3920 Otu76.0
11260 Otu761
45938 Otu766
8714 Otu767
11540 Otu769
7090 Otu770
19786 Otu771
4788 Otu774
31062 Otu778
189220 Otu78
62616 Otu783
111568 Otu79.0
69616 Otu79.1
24894 Otu794.0
40808 Otu796
20858 Otu797
119066 Otu80.0
5600 Otu800.0
11550 Otu801.0
4030 Otu801.1
15284 Otu805
22358 Otu810.0
26216 Otu812
77394 Otu82
7090 Otu820
26214 Otu829.0
8438 Otu83
53722 Otu833
109794 Otu837.0
38580 Otu839
23566 Otu842.0
12652 Otu843
44134 Otu846.0
48760 Otu85.0
15928 Otu85.1
8502 Otu851.0
50330 Otu852.0
2014 Otu854
19678 Otu856.0
15572 Otu860
176998 Otu86.0
3708 Otu862.0
30062 Otu865
11968 Otu867
41732 Otu870
120046 Otu87.0
6616 Otu873.0
6548 Otu873.1
305766 Otu88.0
32820 Otu889.0
75694 Otu89
21966 Otu894.0
4142 Otu895.0
823848 Otu9
155390 Otu90.0
25666 Otu909
8106 Otu920
5734 Otu921.0
11768 Otu924
46046 Otu928.0
256192 Otu93
20876 Otu930
8012 Otu931
4712 Otu936
35616 Otu937
27648 Otu941
41492 Otu945
20612 Otu947
19632 Otu953.0
7160 Otu954
21998 Otu958
5362 Otu965
12544 Otu966
18802 Otu968.0
14254 Otu971.0
28918 Otu972
4904 Otu974
42364 Otu980
9300 Otu985.0
35310 Otu987
305806 Otu99.0
9952 Otu997
19482 Otu999
120 RNODE_100_length_1999_cov_6.33080
1240 RNODE_107_length_1496_cov_161.33989
1020 RNODE_108_length_2015_cov_7.02007
3720 RNODE_109_length_1521_cov_3.43229
3060 RNODE_10_length_6468_cov_8.06035
2240 RNODE_110_length_1672_cov_10.73939
9600 RNODE_114_length_10406_cov_5.47746
220 RNODE_122_length_6709_cov_4.03320
15820 RNODE_125_length_3363_cov_4.82640
240 RNODE_126_length_3157_cov_3.75885
340 RNODE_127_length_1885_cov_8.56361
1060 RNODE_133_length_1956_cov_5.95398
1400 RNODE_134_length_2327_cov_32.11800
520 RNODE_137_length_1431_cov_4.57559
520 RNODE_139_length_3589_cov_11.15335
420 RNODE_142_length_2406_cov_5.09941
71960 RNODE_146_length_5606_cov_4.42067
1180 RNODE_147_length_1816_cov_3.48216
1620 RNODE_149_length_1949_cov_4.19357
3760 RNODE_14_length_1961_cov_5.54358
300 RNODE_150_length_1379_cov_3.97642
140 RNODE_154_length_1869_cov_12.27991
1880 RNODE_156_length_3948_cov_63.43887
680 RNODE_158_length_1640_cov_4.51607
2760 RNODE_159_length_3592_cov_2.43025
60 RNODE_166_length_2298_cov_14.88049
820 RNODE_171_length_3474_cov_9.39716
180 RNODE_173_length_1764_cov_3.34845
1100 RNODE_17_length_1254_cov_4.43994
1020 RNODE_180_length_2647_cov_2.76800
140 RNODE_18_length_1746_cov_2.65719
760 RNODE_193_length_1789_cov_7.19864
2400 RNODE_200_length_4574_cov_2.94178
140 RNODE_205_length_1591_cov_9.63735
400 RNODE_207_length_2195_cov_3.75886
1020 RNODE_218_length_1465_cov_7.29868
820 RNODE_220_length_2011_cov_9.40825
1820 RNODE_224_length_2083_cov_4.45463
13680 RNODE_225_length_25884_cov_6.69550
4380 RNODE_227_length_4381_cov_5.48337
10520 RNODE_228_length_3093_cov_6.42006
280 RNODE_229_length_2135_cov_3.06673
22820 RNODE_234_length_1595_cov_9.13223
240 RNODE_243_length_1453_cov_2.63382
160 RNODE_248_length_5318_cov_4.74604
860 RNODE_24_length_2639_cov_14.02331
80 RNODE_251_length_2763_cov_28.99562
13780 RNODE_254_length_2341_cov_33.31005
200 RNODE_258_length_1627_cov_2.34517
1840 RNODE_259_length_1574_cov_100.84149
860 RNODE_25_length_1750_cov_3.28993
60 RNODE_263_length_2277_cov_8.44168
40 RNODE_265_length_1287_cov_4.20553
1560 RNODE_266_length_6653_cov_7.97753
3560 RNODE_277_length_1592_cov_15.82548
3400 RNODE_279_length_3658_cov_27.56711
2620 RNODE_290_length_1262_cov_19.53548
560 RNODE_291_length_2033_cov_2.59025
920 RNODE_294_length_6942_cov_7.24595
300 RNODE_307_length_2104_cov_13.21902
880 RNODE_308_length_1875_cov_5.96654
480 RNODE_309_length_1659_cov_3.16188
840 RNODE_311_length_2760_cov_6.45983
14860 RNODE_314_length_6164_cov_50.81211
220 RNODE_315_length_1516_cov_8.44846
1020 RNODE_318_length_3470_cov_3.16589
380 RNODE_31_length_1357_cov_12.09363
4600 RNODE_320_length_4859_cov_4.38495
1480 RNODE_322_length_4175_cov_18.22923
400 RNODE_324_length_1537_cov_10.20528
12400 RNODE_32_length_11742_cov_6.79514
1580 RNODE_336_length_3563_cov_7.20249
980 RNODE_337_length_8771_cov_5.18162
380 RNODE_338_length_1509_cov_4.27236
880 RNODE_339_length_1478_cov_5.31250
100 RNODE_33_length_1778_cov_2.60592
420 RNODE_341_length_3219_cov_3.63466
280 RNODE_342_length_1543_cov_10.88823
27740 RNODE_343_length_2376_cov_8.77188
380 RNODE_346_length_1757_cov_2.65187
1140 RNODE_355_length_1663_cov_6.12066
12280 RNODE_359_length_13543_cov_22.66711
4860 RNODE_360_length_7414_cov_9.06737
400 RNODE_361_length_3164_cov_8.88447
2360 RNODE_362_length_3387_cov_8.21902
500 RNODE_364_length_1571_cov_3.81278
200 RNODE_366_length_2053_cov_8.47415
1860 RNODE_367_length_2322_cov_4.57652
3540 RNODE_368_length_1901_cov_5.06386
8660 RNODE_372_length_2448_cov_3.45466
360 RNODE_374_length_1862_cov_9.75489
200 RNODE_381_length_1819_cov_13.04118
2220 RNODE_383_length_2253_cov_7.64097
680 RNODE_386_length_2437_cov_8.66377
1380 RNODE_38_length_1552_cov_8.47059
680 RNODE_390_length_5825_cov_8.78167
200 RNODE_392_length_2136_cov_7.00284
1980 RNODE_393_length_3465_cov_6.98635
3180 RNODE_394_length_3642_cov_5.12873
1580 RNODE_396_length_4766_cov_5.16589
180 RNODE_400_length_5708_cov_9.81991
3140 RNODE_404_length_3462_cov_2.92616
5540 RNODE_411_length_4317_cov_4.49267
280 RNODE_415_length_2147_cov_6.45506
160 RNODE_417_length_2670_cov_14.84403
40 RNODE_418_length_1505_cov_4.15172
40 RNODE_420_length_1334_cov_5.52134
1220 RNODE_423_length_1943_cov_28.57781
3460 RNODE_428_length_4686_cov_43.92415
260 RNODE_429_length_2129_cov_51.99106
3220 RNODE_431_length_1803_cov_5.36772
14780 RNODE_432_length_14865_cov_28.53268
5860 RNODE_434_length_14801_cov_23.79494
1100 RNODE_435_length_5602_cov_25.16136
1720 RNODE_436_length_6429_cov_48.44919
1020 RNODE_439_length_4196_cov_56.49278
900 RNODE_440_length_3551_cov_9.74435
1300 RNODE_442_length_4465_cov_7.11694
420 RNODE_443_length_1591_cov_6.87251
340 RNODE_444_length_4937_cov_48.00188
7080 RNODE_451_length_4052_cov_6.62773
100 RNODE_456_length_1695_cov_36.79753
360 RNODE_459_length_2383_cov_4.68776
1660 RNODE_462_length_1528_cov_6.07822
860 RNODE_464_length_2364_cov_17.83117
3600 RNODE_468_length_1541_cov_8.66960
780 RNODE_470_length_2095_cov_7.42232
60 RNODE_476_length_1618_cov_4.36943
2040 RNODE_479_length_5023_cov_17.63107
1160 RNODE_481_length_3960_cov_68.08874
340 RNODE_485_length_1877_cov_10.53943
4700 RNODE_487_length_5196_cov_22.71473
120 RNODE_48_length_3658_cov_14.59323
1400 RNODE_491_length_3124_cov_17.57383
820 RNODE_493_length_3152_cov_5.77526
2580 RNODE_496_length_8599_cov_9.53327
880 RNODE_497_length_1925_cov_6.51336
600 RNODE_498_length_2044_cov_7.98216
1860 RNODE_50_length_1796_cov_6.24352
100 RNODE_512_length_1592_cov_43.29688
920 RNODE_513_length_2330_cov_8.01964
2580 RNODE_515_length_1754_cov_11.73892
200 RNODE_518_length_1369_cov_4.72490
16660 RNODE_521_length_36130_cov_13.94678
100 RNODE_522_length_1263_cov_12.38809
100 RNODE_524_length_1679_cov_2.99128
60 RNODE_527_length_1767_cov_4.22840
5000 RNODE_528_length_4221_cov_4.74329
2680 RNODE_530_length_2571_cov_32.65278
11000 RNODE_531_length_9868_cov_8.44904
1940 RNODE_532_length_1573_cov_5.21419
4280 RNODE_534_length_10183_cov_8.47628
860 RNODE_537_length_3389_cov_22.49108
1040 RNODE_539_length_1827_cov_6.73752
140 RNODE_540_length_1564_cov_3.03735
760 RNODE_544_length_1578_cov_361.93923
2120 RNODE_54_length_5865_cov_60.48297
480 RNODE_551_length_4193_cov_74.72016
700 RNODE_557_length_1525_cov_6.72562
4480 RNODE_559_length_3361_cov_13.97064
100 RNODE_55_length_2901_cov_27.42654
1040 RNODE_560_length_3911_cov_3.86563
2840 RNODE_562_length_2033_cov_5.34232
1460 RNODE_563_length_5038_cov_7.26694
1160 RNODE_564_length_8758_cov_6.46781
1940 RNODE_565_length_1563_cov_11.71995
1980 RNODE_56_length_2028_cov_4.74177
780 RNODE_576_length_3043_cov_26.79081
140 RNODE_583_length_3095_cov_44.70980
1240 RNODE_584_length_2761_cov_46.10439
480 RNODE_585_length_3212_cov_16.01628
900 RNODE_587_length_4088_cov_9.08425
960 RNODE_5_length_4125_cov_14.53571
12340 RNODE_60_length_1811_cov_3.41811
660 RNODE_62_length_3589_cov_56.75862
1960 RNODE_65_length_5443_cov_3.51540
220 RNODE_67_length_1419_cov_2.86686
180 RNODE_68_length_2493_cov_6.03116
340 RNODE_73_length_2194_cov_7.49125
12920 RNODE_74_length_1811_cov_7.67971
600 RNODE_78_length_5103_cov_8.24306
120 RNODE_89_length_4251_cov_3.70418
1180 RNODE_90_length_1469_cov_9.25017
60 RNODE_91_length_2298_cov_6.78822
800 RNODE_93_length_1501_cov_3.34415
180 RNODE_94_length_3002_cov_6.48725
880 RNODE_98_length_2627_cov_21.08829
