GCA_018695415.1	0.206
GCA_018815175.1	0.1694
GCA_018819585.1	0.186
GCA_018819845.1	0.1726
GCA_018820265.1	0.2006
GCA_018820585.1	0.1923
GCA_018821845.1	0.17
GCA_018896275.1	0.2363
GCA_018899585.1	0.1362
GCA_018902375.1	0.3334
GCA_018971295.1	0.1985
GCA_018971345.1	0.1536
GCA_019012465.1	0.4928
GCA_019112845.1	0.2318
GCA_019187325.1	0.2086
GCA_019219245.1	0.2969
GCA_019249755.1	0.163
GCA_900008475.1	0.4243
GCA_900104005.1	0.1247
GCA_900317175.1	0.1932
GCA_900317415.1	0.1687
GCA_900467005.1	0.0969
GCA_900467475.1	0.2359
GCA_900467995.1	0.372
GCA_900468315.1	0.1721
GCA_900469805.1	0.3119
GCA_900471565.1	0.2095
GCA_900471775.1	0.0757
GCA_900538565.1	0.1421
GCA_900539335.1	0.0437
GCA_900541595.1	0.1869
GCA_900544215.1	0.5517
GCA_900546985.1	0.7949
GCA_900547575.1	0.4455
GCA_900547875.1	0.146
GCA_900549575.1	0.2402
GCA_900552405.1	0.1255
GCA_900637115.1	0.4436
GCA_900753805.1	0.2237
GCA_900754185.1	0.0736
GCA_900754825.1	0.1305
GCA_900756145.1	0.0764
GCA_900756745.1	0.3844
GCA_900758725.1	0.2975
GCA_900762955.1	0.4769
GCA_900764205.1	0.3287
GCA_900765385.1	0.1282
GCA_900765435.1	0.2562
GCA_900767865.1	0.3577
GCA_900771515.1	0.3086
GCA_902363295.1	0.4503
GCA_902363725.1	0.199
GCA_902364035.1	0.0811
GCA_902364985.1	0.2875
GCA_902386905.1	0.1477
GCA_902387225.1	0.2184
GCA_902399915.1	0.3532
GCA_902399925.1	0.16
GCA_902406185.1	0.1743
GCA_902406235.1	0.1572
GCA_902639985.1	0.1118
GCA_902732775.1	0.295
GCA_902755475.1	0.692
GCA_902755995.1	0.1365
GCA_902756065.1	0.1504
GCA_902757915.1	0.4086
GCA_902758505.1	0.7
GCA_902760245.1	0.2161
GCA_902760485.1	0.3227
GCA_902762095.1	0.132
GCA_902762915.1	0.7509
GCA_902763715.1	0.1377
GCA_902764795.1	0.2946
GCA_902766535.1	0.4287
GCA_902768075.1	0.2678
GCA_902768225.1	0.317
GCA_902770155.1	0.3047
GCA_902772045.1	0.4104
GCA_902773795.1	0.1637
GCA_902774575.1	0.1944
GCA_902776325.1	0.1683
GCA_902777975.1	0.2041
GCA_902779585.1	0.1114
GCA_902781445.1	0.1023
GCA_902784355.1	0.2632
GCA_902785505.1	0.1324
GCA_902786945.1	0.3607
GCA_902788125.1	0.2744
GCA_902789235.1	0.2295
GCA_902789595.1	0.2696
GCA_902789955.1	0.2112
GCA_902790705.1	0.1897
GCA_902791565.1	0.3697
GCA_902792915.1	0.1935
GCA_902793445.1	0.0983
GCA_902794655.1	0.1012
GCA_902799605.1	0.2019
GCA_902800515.1	0.4983
GCA_902800635.1	0.3144
GCA_902803175.1	0.2649
GCA_903789465.1	0.3905
GCA_903789675.1	0.3678
GCA_903820755.1	0.2603
GCA_903821005.1	0.2661
GCA_903822125.1	0.0892
GCA_903822225.1	0.1517
GCA_903822295.1	0.3155
GCA_903822865.1	0.1503
GCA_903824165.1	0.395
GCA_903831135.1	0.1704
GCA_903832185.1	0.083
GCA_903832745.1	0.254
GCA_903834295.1	0.4788
GCA_903834305.1	0.3268
GCA_903838455.1	0.2685
GCA_903839655.1	0.2422
GCA_903839885.1	0.1928
GCA_903848195.1	0.2931
GCA_903850345.1	0.0806
GCA_903853305.1	0.1833
GCA_903859965.1	0.1241
GCA_903867675.1	0.366
GCA_903869095.1	0.1451
GCA_903870215.1	0.4261
GCA_903873305.1	0.4798
GCA_903874685.1	0.1464
GCA_903876515.1	0.3334
GCA_903878455.1	0.1964
GCA_903883335.1	0.2772
GCA_903885775.1	0.3323
GCA_903886225.1	0.2781
GCA_903888005.1	0.1852
GCA_903888055.1	0.2737
GCA_903888935.1	0.1968
GCA_903890295.1	0.2467
GCA_903892525.1	0.4145
GCA_903900165.1	0.4261
GCA_903911095.1	0.2637
GCA_903911195.1	0.2098
GCA_903911655.1	0.1973
GCA_903914495.1	0.0645
GCA_903915275.1	0.3899
GCA_903919295.1	0.2454
GCA_903919305.1	0.1505
GCA_903923055.1	0.144
GCA_903925045.1	0.1936
GCA_903926375.1	0.1943
GCA_903934245.1	0.4523
GCA_903935625.1	0.4745
GCA_903945705.1	0.1893
GCA_903951915.1	0.0706
GCA_903952975.1	0.2097
GCA_903953135.1	0.1627
GCA_903959485.1	0.1055
GCA_903961585.1	0.1898
GCA_904373385.1	0.3784
GCA_904391665.1	0.4297
GCA_904419505.1	0.2138
GCA_905182085.1	0.0768
GCA_905188015.1	0.1578
GCA_905192555.1	0.0799
GCA_905192925.1	0.1647
GCA_905193845.1	0.3919
GCA_905194035.1	0.2222
GCA_905194905.1	0.5155
GCA_905196285.1	0.0808
GCA_905197785.1	0.1726
GCA_905199485.1	0.4509
GCA_905201065.1	0.2482
GCA_905201495.1	0.1295
GCA_905201595.1	0.1849
GCA_905202185.1	0.5094
GCA_905202705.1	0.7008
GCA_905202935.1	0.2531
GCA_905203115.1	0.2426
GCA_905203575.1	0.3354
GCA_905206015.1	0.1818
GCA_905206655.1	0.1467
GCA_905207765.1	0.1417
GCA_905209795.1	0.1187
GCA_905209995.1	0.1679
GCA_905213275.1	0.1575
GCA_905214385.1	0.2675
GCA_905221495.1	0.4307
GCA_905233505.1	0.1527
GCA_905372375.1	0.2599
GCA_905372755.1	0.1539
GCA_910578375.1	0.2664
GCA_910583805.1	0.1637
GCA_910584705.1	0.3828
GCA_910822285.1	0.2457
GCF_000009305.1	0.3461
GCF_000016885.1	0.3752
GCF_000017725.2	0.192
GCF_000018005.1	0.1311
GCF_000021285.1	0.1015
GCF_000025105.1	0.1796
GCF_000163915.2	0.1087
GCF_000165615.1	0.3761
GCF_000171855.1	0.3436
GCF_000183605.1	0.1647
GCF_000184285.1	0.1107
GCF_000204395.1	0.2302
GCF_000208565.1	0.1605
GCF_000219415.2	0.4657
GCF_000237065.1	0.3506
GCF_000238215.1	0.2437
GCF_000248035.1	0.1391
GCF_000290775.1	0.2225
GCF_000302115.1	0.286
GCF_000305775.1	0.1791
GCF_000306555.1	0.0913
GCF_000314775.2	0.4568
GCF_000333935.1	0.3732
GCF_000338635.1	0.1743
GCF_000341525.1	0.4565
GCF_000364425.1	0.0697
GCF_000364745.1	0.1244
GCF_000368305.1	0.088
GCF_000373865.1	0.5189
GCF_000375065.1	0.4851
GCF_000406125.1	0.2921
GCF_000417525.1	0.287
GCF_000430245.1	0.1673
GCF_000430905.1	0.2772
GCF_000442435.1	0.2083
GCF_000443775.1	0.1242
GCF_000467835.1	0.284
GCF_000477535.1	0.2216
GCF_000478805.1	0.0742
GCF_000493795.1	0.3096
GCF_000502395.1	0.3907
GCF_000508045.1	0.2189
GCF_000514295.1	0.4279
GCF_000516795.1	0.7493
GCF_000518585.1	0.2995
GCF_000524665.1	0.3532
GCF_000526075.1	0.4039
GCF_000526615.1	0.1338
GCF_000583855.1	0.1683
GCF_000590415.1	0.1838
GCF_000607225.1	0.1213
GCF_000613365.1	0.2132
GCF_000685055.1	0.193
GCF_000691385.1	0.2436
GCF_000692135.1	0.5075
GCF_000699585.2	0.4096
GCF_000708345.1	0.1358
GCF_000717845.1	0.5127
GCF_000733145.1	0.1902
GCF_000741375.1	0.2212
GCF_000743235.1	0.4235
GCF_000746135.1	0.3393
GCF_000757785.1	0.3143
GCF_000758645.1	0.1039
GCF_000765975.1	0.0799
GCF_000769985.1	0.3578
GCF_000804615.1	0.2164
GCF_000816225.1	0.2656
GCF_000816475.1	0.2742
GCF_000816575.1	0.1465
GCF_000829535.1	0.1495
GCF_000950135.1	0.1209
GCF_000950265.1	0.1497
GCF_000960595.1	0.5476
GCF_000964315.1	0.1625
GCF_000975275.1	0.3473
GCF_000980005.1	0.3694
GCF_001005065.1	0.2489
GCF_001037515.1	0.1629
GCF_001047035.1	0.1433
GCF_001071065.1	0.2105
GCF_001072925.1	0.2443
GCF_001152845.1	0.145
GCF_001158365.1	0.1571
GCF_001175025.1	0.1455
GCF_001259595.1	0.1939
GCF_001293905.1	0.1543
GCF_001306465.1	0.1312
GCF_001319985.1	0.4045
GCF_001404795.1	0.6948
GCF_001413985.2	0.2988
GCF_001421235.1	0.2111
GCF_001422955.1	0.2012
GCF_001424365.1	0.247
GCF_001424785.1	0.2098
GCF_001428465.1	0.482
GCF_001434435.1	0.1659
GCF_001435245.1	0.084
GCF_001435735.1	0.1267
GCF_001436905.1	0.4334
GCF_001467305.1	0.1154
GCF_001483985.1	0.173
GCF_001490315.1	0.7383
GCF_001497095.1	0.1148
GCF_001509505.1	0.1562
GCF_001511755.1	0.1731
GCF_001521985.1	0.1313
GCF_001523835.1	0.1433
GCF_001529985.1	0.2265
GCF_001532025.2	0.2746
GCF_001552495.1	0.3171
GCF_001556635.1	0.0832
GCF_001558255.2	0.4572
GCF_001562525.1	0.4769
GCF_001572725.1	0.185
GCF_001584645.1	0.2831
GCF_001587375.1	0.1981
GCF_001597905.1	0.1588
GCF_001598195.1	0.2087
GCF_001624895.1	0.508
GCF_001628775.1	0.2568
GCF_001641975.2	0.2227
GCF_001647655.1	0.172
GCF_001649535.1	0.2106
GCF_001655535.1	0.2088
GCF_001655825.1	0.2778
GCF_001673005.1	0.3907
GCF_001675095.1	0.1997
GCF_001678625.1	0.2126
GCF_001686675.1	0.1553
GCF_001704955.2	0.2049
GCF_001717135.1	0.1117
GCF_001723665.1	0.1721
GCF_001752475.1	0.1858
GCF_001757495.1	0.2068
GCF_001759995.1	0.231
GCF_001792875.1	0.1872
GCF_001806805.1	0.1186
GCF_001813205.1	0.3047
GCF_001887375.1	0.2918
GCF_001905025.1	0.6572
GCF_001945375.1	0.1241
GCF_001954415.1	0.132
GCF_001956105.1	0.1358
GCF_001998675.1	0.2651
GCF_001999265.1	0.1371
GCF_002003485.1	0.1289
GCF_002003555.1	0.1094
GCF_002020225.1	0.1703
GCF_002025445.1	0.1764
GCF_002095825.1	0.2104
GCF_002096775.1	0.2246
GCF_002103985.1	0.4818
GCF_002112635.1	0.1446
GCF_002112885.1	0.2223
GCF_002139465.1	0.3506
GCF_002141785.1	0.0957
GCF_002153595.1	0.1315
GCF_002160385.1	0.3006
GCF_002205555.1	0.1348
GCF_002213185.1	0.3456
GCF_002224505.1	0.2355
GCF_002253195.1	0.3213
GCF_002253955.1	0.2701
GCF_002271575.1	0.5004
GCF_002287425.1	0.1118
GCF_002290345.1	0.1902
GCF_002302615.1	0.1067
GCF_002382965.1	0.3992
GCF_002556975.1	0.1658
GCF_002568935.1	0.5245
GCF_002580595.1	0.5029
GCF_002591505.1	0.6539
GCF_002608015.1	0.1968
GCF_002735655.1	0.1031
GCF_002742325.1	0.2659
GCF_002752075.1	0.271
GCF_002763975.1	0.2332
GCF_002794215.1	0.1062
GCF_002803145.1	0.2798
GCF_002806725.1	0.2623
GCF_002836645.1	0.3456
GCF_002845275.1	0.1566
GCF_002845485.1	0.3259
GCF_002846295.1	0.367
GCF_002861415.1	0.5045
GCF_002871385.1	0.2017
GCF_002882395.1	0.2163
GCF_002883285.1	0.3319
GCF_002884815.1	0.306
GCF_002885015.1	0.1793
GCF_002891965.1	0.1966
GCF_002932615.1	0.2895
GCF_002932755.1	0.377
GCF_002940045.1	0.5752
GCF_002963125.1	0.4394
GCF_002978185.1	0.144
GCF_002978915.1	0.284
GCF_002993435.1	0.1476
GCF_003001635.1	0.261
GCF_003002015.1	0.3191
GCF_003014915.1	0.3291
GCF_003027095.1	0.3173
GCF_003048505.1	0.1959
GCF_003053915.1	0.0761
GCF_003059125.1	0.1719
GCF_003074755.1	0.2962
GCF_003095075.1	0.1809
GCF_003096315.1	0.078
GCF_003113495.1	0.3632
GCF_003150715.1	0.3019
GCF_003185985.1	0.1249
GCF_003207955.1	0.096
GCF_003252965.1	0.1561
GCF_003256365.1	0.1832
GCF_003286425.2	0.4066
GCF_003287205.1	0.2036
GCF_003312355.1	0.1468
GCF_003315405.1	0.3574
GCF_003340315.1	0.2107
GCF_003351175.1	0.3548
GCF_003363195.1	0.1371
GCF_003437395.1	0.2948
GCF_003438845.1	0.3519
GCF_003460775.1	0.1231
GCF_003462565.1	0.3451
GCF_003472665.1	0.1425
GCF_003479275.1	0.197
GCF_003575225.1	0.2624
GCF_003578115.1	0.0868
GCF_003578895.1	0.1616
GCF_003581385.1	0.4425
GCF_003585605.1	0.1068
GCF_003614855.1	0.2786
GCF_003633785.1	0.2101
GCF_003634645.1	0.4012
GCF_003703245.1	0.1121
GCF_003721415.1	0.1518
GCF_003731865.1	0.2792
GCF_003752125.1	0.2646
GCF_003837815.1	0.2909
GCF_003844195.1	0.1771
GCF_003852395.1	0.786
GCF_003942375.1	0.1495
GCF_003943715.1	0.3532
GCF_003944745.1	0.1459
GCF_003984855.1	0.1936
GCF_003985135.1	0.2229
GCF_003998145.1	0.2056
GCF_003999355.1	0.1552
GCF_004011905.1	0.2176
GCF_004024425.1	0.4655
GCF_004115015.1	0.1927
GCF_004127935.1	0.2377
GCF_004156175.1	0.2314
GCF_004166965.1	0.2402
GCF_004167255.1	0.3295
GCF_004181775.1	0.2512
GCF_004195995.1	0.2904
GCF_004303385.1	0.1798
GCF_004306975.1	0.5661
GCF_004329805.1	0.3752
GCF_004337165.1	0.4399
GCF_004337435.2	0.0948
GCF_004341305.1	0.0957
GCF_004346745.1	0.3338
GCF_004363965.1	0.1674
GCF_004364515.1	0.6587
GCF_004365465.1	0.1229
GCF_004366255.1	0.244
GCF_004369245.1	0.1585
GCF_004402975.1	0.1878
GCF_004403255.1	0.323
GCF_004522355.1	0.239
GCF_004570815.1	0.13
GCF_004769775.1	0.1631
GCF_004770625.1	0.2047
GCF_004793415.1	0.1925
GCF_004802355.1	0.297
GCF_005047415.1	0.1246
GCF_005153965.1	0.3099
GCF_005435035.1	0.104
GCF_005886095.1	0.1449
GCF_005887255.1	0.1674
GCF_006124955.1	0.2118
GCF_006408855.1	0.1786
GCF_006539005.1	0.3001
GCF_006539705.1	0.1332
GCF_006969105.1	0.512
GCF_006980285.1	0.2358
GCF_007003925.1	0.2169
GCF_007570885.1	0.3815
GCF_007676615.1	0.6217
GCF_007678225.1	0.2889
GCF_007678855.1	0.2295
GCF_007680775.1	0.2342
GCF_007829005.1	0.2273
GCF_007988925.1	0.2875
GCF_007990875.1	0.2684
GCF_007991555.1	0.1908
GCF_007992575.1	0.6788
GCF_007992615.1	0.265
GCF_008040095.1	0.3514
GCF_008121325.1	0.2168
GCF_008121555.1	0.0593
GCF_008364575.1	0.156
GCF_008723255.1	0.3427
GCF_008977645.1	0.2261
GCF_009020405.1	0.1473
GCF_009025875.1	0.1683
GCF_009102285.1	0.3977
GCF_009183545.1	0.2451
GCF_009296125.1	0.1176
GCF_009361155.1	0.1887
GCF_009363215.3	0.1262
GCF_009600425.1	0.1027
GCF_009601105.1	0.2013
GCF_009626655.1	0.3264
GCF_009650415.1	0.201
GCF_009660185.1	0.0729
GCF_009665195.1	0.2227
GCF_009669935.1	0.2011
GCF_009671205.1	0.1098
GCF_009706185.1	0.2634
GCF_009712075.1	0.2491
GCF_009718475.1	0.2492
GCF_009718865.1	0.2154
GCF_009727735.1	0.2159
GCF_009729275.1	0.1327
GCF_009730315.1	0.1647
GCF_009730435.1	0.5042
GCF_009738535.1	0.1471
GCF_009763865.1	0.1295
GCF_009832185.1	0.2924
GCF_009863275.1	0.1467
GCF_009914805.1	0.2183
GCF_009915285.1	0.1154
GCF_009915985.1	0.1921
GCF_009931255.1	0.5133
GCF_010119635.1	0.462
GCF_010590605.1	0.2467
GCF_010668515.1	0.1367
GCF_010894335.1	0.2346
GCF_011008745.1	1.0
GCF_011082085.1	0.1502
GCF_011317485.1	0.2536
GCF_011320595.1	0.1704
GCF_011365345.1	0.1538
GCF_011394545.1	0.0914
GCF_011516745.1	0.1639
GCF_011752945.1	0.2317
GCF_011761485.1	0.1518
GCF_011813005.1	0.2214
GCF_012034235.1	0.2206
GCF_012070355.1	0.2521
GCF_012275065.1	0.2842
GCF_012295595.1	0.2194
GCF_012844185.1	0.1018
GCF_012922215.1	0.2509
GCF_012978695.1	0.1465
GCF_012985315.1	0.3643
GCF_012985765.1	0.1252
GCF_012985785.1	0.4226
GCF_013032265.1	0.3866
GCF_013032525.1	0.136
GCF_013034485.1	0.2108
GCF_013110775.1	0.2029
GCF_013114285.1	0.2703
GCF_013168465.1	0.2772
GCF_013277115.1	0.207
GCF_013283255.1	0.3242
GCF_013305165.1	0.2334
GCF_013358065.1	0.38
GCF_013366655.1	0.1647
GCF_013367995.1	0.0787
GCF_013385335.1	0.2014
GCF_013385725.1	0.1658
GCF_013392005.1	0.1529
GCF_013416305.1	0.2009
GCF_013418025.1	0.3557
GCF_013418275.1	0.1294
GCF_013425305.1	0.1717
GCF_013463725.1	0.253
GCF_013522965.1	0.6189
GCF_013740875.1	0.5168
GCF_013781885.1	0.1761
GCF_014062205.1	0.1629
GCF_014077115.1	0.2298
GCF_014077375.1	0.1681
GCF_014121175.1	0.2187
GCF_014161995.1	0.1753
GCF_014164685.1	0.3458
GCF_014170285.1	0.206
GCF_014191445.1	0.103
GCF_014191935.1	0.2382
GCF_014192525.1	0.2943
GCF_014192895.1	0.1734
GCF_014193945.1	0.2876
GCF_014195385.1	0.3023
GCF_014200075.1	0.2736
GCF_014200835.1	0.1978
GCF_014204265.1	0.1898
GCF_014217585.1	0.3084
GCF_014217765.1	0.2405
GCF_014218725.1	0.3533
GCF_014223665.1	0.1435
GCF_014224125.1	0.2436
GCF_014230795.1	0.1603
GCF_014251755.1	0.2402
GCF_014268345.1	0.1368
GCF_014295435.1	0.2014
GCF_014297375.1	0.5298
GCF_014304795.1	0.074
GCF_014326425.1	0.2479
GCF_014332945.1	0.0793
GCF_014581875.1	0.1341
GCF_014636375.1	0.2036
GCF_014642795.1	0.1346
GCF_014648015.1	0.234
GCF_014672875.1	0.1317
GCF_014695845.1	0.3113
GCF_014852405.1	0.4959
GCF_014875755.1	0.587
GCF_014890395.1	0.301
GCF_014925325.1	0.1454
GCF_014946865.1	0.1798
GCF_015024185.1	0.2876
GCF_015125055.1	0.113
GCF_015207795.1	0.3431
GCF_015230435.1	0.6599
GCF_015272745.1	0.2455
GCF_015277295.1	0.1604
GCF_015335665.1	0.1331
GCF_015476965.1	0.198
GCF_015552485.1	0.2147
GCF_015556395.1	0.205
GCF_015557255.1	0.0961
GCF_015557425.1	0.3055
GCF_015560925.1	0.2257
GCF_015667625.1	0.2064
GCF_015709065.1	0.2723
GCF_015722795.1	0.1667
GCF_015752425.1	0.2706
GCF_016008885.1	0.2174
GCF_016127355.1	0.7305
GCF_016127495.1	0.2201
GCF_016127535.1	0.0953
GCF_016134935.2	0.2179
GCF_016406055.1	0.2451
GCF_016415085.1	0.1439
GCF_016456245.1	0.3425
GCF_016483665.1	0.2737
GCF_016501565.1	0.2019
GCF_016508425.1	0.265
GCF_016604505.1	0.1583
GCF_016604695.1	0.196
GCF_016614035.1	0.1915
GCF_016649255.1	0.6769
GCF_016730045.1	0.3027
GCF_016756935.1	0.4036
GCF_016803675.1	0.0759
GCF_016806605.1	0.1221
GCF_016806675.1	0.3008
GCF_016814455.1	0.3436
GCF_016814815.1	0.227
GCF_016819815.1	0.152
GCF_016837145.1	0.1825
GCF_016899615.1	0.2903
GCF_016900195.1	0.2511
GCF_016902135.1	0.3268
GCF_016908895.1	0.1284
GCF_016918125.1	0.1563
GCF_016921035.1	0.932
GCF_016926015.1	0.3815
GCF_017068035.1	0.4397
GCF_017161205.1	0.1574
GCF_017167355.1	0.3333
GCF_017167485.1	0.3327
GCF_017311525.1	0.2026
GCF_017349335.1	0.5819
GCF_017350165.1	0.3482
GCF_017353435.1	0.159
GCF_017565645.1	0.3271
GCF_017584945.1	0.1579
GCF_017744215.1	0.257
GCF_017832375.1	0.2368
GCF_017965805.1	0.1941
GCF_017979455.1	0.2152
GCF_018092635.1	0.0958
GCF_018101315.1	0.1478
GCF_018129645.1	0.314
GCF_018139665.1	0.429
GCF_018256435.1	0.1945
GCF_018343855.1	0.2073
GCF_018344415.1	0.1491
GCF_018422095.1	0.3667
GCF_018499385.1	0.2487
GCF_018617755.1	0.1093
GCF_018618235.1	0.2355
GCF_018618955.1	0.3291
GCF_018619275.1	0.1827
GCF_018785445.1	0.4686
GCF_018861085.1	0.1857
GCF_018882145.1	0.2676
GCF_019047065.1	0.3617
GCF_019091205.1	0.3444
GCF_019173595.1	0.1699
GCF_019186685.1	0.1147
GCF_900054825.1	0.3291
GCF_900089985.1	0.3369
GCF_900094105.1	0.2966
GCF_900094785.1	0.322
GCF_900101975.1	0.1143
GCF_900102255.1	0.6215
GCF_900104295.1	0.3914
GCF_900105525.1	0.2176
GCF_900107025.1	0.2157
GCF_900108375.1	0.1303
GCF_900110095.1	0.4019
